id,name,host_id,host_since,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,host_base_boston,host_verifications_'amex',host_verifications_'email',host_verifications_'facebook',host_verifications_'google',host_verifications_'jumio',host_verifications_'kba',host_verifications_'linkedin',host_verifications_'manual_offline',host_verifications_'manual_online',host_verifications_'phone',host_verifications_'reviews',host_verifications_'sent_id',host_verifications_'weibo',"amenities_""24-Hour Check-in""","amenities_""Air Conditioning""","amenities_""Buzzer/Wireless Intercom""","amenities_""Cable TV""","amenities_""Carbon Monoxide Detector""","amenities_""Elevator in Building""","amenities_""Family/Kid Friendly""","amenities_""Fire Extinguisher""","amenities_""First Aid Kit""","amenities_""Free Parking on Premises""","amenities_""Free Parking on Street""","amenities_""Hair Dryer""","amenities_""Hot Tub""","amenities_""Indoor Fireplace""","amenities_""Laptop Friendly Workspace""","amenities_""Lock on Bedroom Door""","amenities_""Other pet(s)""","amenities_""Paid Parking Off Premises""","amenities_""Pets Allowed""","amenities_""Pets live on this property""","amenities_""Safety Card""","amenities_""Smoke Detector""","amenities_""Smoking Allowed""","amenities_""Suitable for Events""","amenities_""Washer / Dryer""","amenities_""Wheelchair Accessible""","amenities_""Wireless Internet""","amenities_""translation missing: en.hosting_amenity_49""","amenities_""translation missing: en.hosting_amenity_50""",amenities_Breakfast,amenities_Cat(s),amenities_Dog(s),amenities_Doorman,amenities_Dryer,amenities_Essentials,amenities_Gym,amenities_Hangers,amenities_Heating,amenities_Internet,amenities_Iron,amenities_Kitchen,amenities_Pool,amenities_Shampoo,amenities_TV,amenities_Washer,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Private room,room_type_Shared room,instant_bookable_t,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,require_guest_profile_picture_t,require_guest_phone_verification_t
2583074,Cozy room in a charming villa.,13226301,2014-03-17,100%,94%,3.0,1.0,2.5,1.0,1.0,40.0,,1.0,0.0,2.0,1125.0,31.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,3.0,1.24,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13251243,Arborside Guest Cottage,74531248,2016-05-28,100%,100%,1.0,3.0,1.0,0.0,2.0,120.0,50.0,3.0,0.0,2.0,6.0,16.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,5.93,True,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
225834,Skyline View to Boston,1176995,2011-09-18,100%,79%,2.0,2.0,0.0,1.0,1.0,70.0,,1.0,10.0,1.0,365.0,38.0,98.0,9.0,10.0,10.0,10.0,9.0,9.0,2.0,0.63,True,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6400432,Spacious 3 bedroom cape cod style,23127285,2014-10-29,100%,63%,1.0,8.0,1.0,3.0,5.0,150.0,100.0,6.0,0.0,3.0,1125.0,21.0,88.0,9.0,9.0,9.0,10.0,9.0,10.0,1.0,1.58,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5498472,"4BD/3.5BA, Perfect for families!",28518068,2015-02-28,,,1.0,5.0,3.5,4.0,3.0,175.0,100.0,1.0,0.0,14.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.07,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
894539,Private room in house ,4762495,2013-01-19,100%,92%,2.0,2.0,1.5,1.0,1.0,95.0,10.0,1.0,0.0,1.0,1125.0,40.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,1.13,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
879929,Surround yourself with custom art!,4653380,2013-01-10,100%,100%,1.0,2.0,1.0,1.0,1.0,90.0,,1.0,0.0,1.0,1125.0,43.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.06,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9218312,Sunny bedroom with private bathroom,47935411,2015-11-01,100%,100%,1.0,2.0,1.0,1.0,1.0,95.0,15.0,1.0,0.0,2.0,1125.0,33.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.02,True,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
321328,Bright Room Near Roslindale Village,8302344,2013-08-21,60%,100%,1.0,2.0,1.0,1.0,2.0,100.0,,1.0,100.0,1.0,30.0,11.0,90.0,9.0,8.0,10.0,9.0,9.0,9.0,1.0,0.21,True,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1810172,Room for 2 in Rozzie - Full Bath,8834105,2013-09-14,100%,89%,2.0,2.0,1.0,1.0,1.0,67.0,40.0,1.0,5.0,1.0,1125.0,20.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,2.0,0.58,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6513924,Private room in spacious condo!,16398126,2014-06-04,95%,100%,1.0,1.0,1.0,1.0,1.0,55.0,,1.0,0.0,1.0,4.0,30.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.93,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7093109,Adorable  Apt. 20 min from Downtown,37177446,2015-06-30,100%,100%,1.0,6.0,1.0,2.0,2.0,200.0,85.0,4.0,20.0,2.0,1125.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.38,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14690527,1 Bedroom Home Suite Home,28472710,2015-02-27,,,1.0,4.0,1.0,1.0,2.0,150.0,,1.0,0.0,1.0,1125.0,0.0,,,,,,,,1.0,,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7086825,Private Room near public transport,34552909,2015-05-30,100%,100%,3.0,1.0,1.0,1.0,1.0,49.0,,1.0,10.0,5.0,1125.0,10.0,98.0,9.0,9.0,10.0,10.0,9.0,10.0,3.0,0.72,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1861070,Charming Gambrel on a sweet street,8879967,2013-09-16,100%,71%,1.0,1.0,1.5,1.0,1.0,75.0,,1.0,0.0,1.0,1125.0,17.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.59,True,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4283698,Private 1 bedroom w/ kitchenette,333210,2011-01-02,100%,95%,2.0,4.0,1.0,1.0,2.0,110.0,25.0,2.0,20.0,3.0,1125.0,55.0,87.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,2.36,True,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10116095,Comfortable & Clean - Boston,1229092,2011-09-30,100%,100%,1.0,2.0,1.0,1.0,1.0,115.0,35.0,1.0,0.0,1.0,1125.0,0.0,,,,,,,,1.0,,True,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8548176,Charming 3 bedroom-15 min to Boston,6570877,2013-05-25,98%,96%,5.0,16.0,1.0,3.0,5.0,125.0,50.0,1.0,25.0,1.0,1125.0,24.0,91.0,10.0,10.0,10.0,10.0,9.0,9.0,3.0,2.07,False,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4922204,Charming new house-15 min to Boston,6570877,2013-05-25,98%,96%,5.0,16.0,2.5,3.0,7.0,200.0,50.0,1.0,25.0,1.0,1125.0,82.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,3.0,4.32,False,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4085362,"""Room with a View""  from ""Top of the Hill""",3164508,2012-08-05,100%,100%,2.0,2.0,2.0,1.0,1.0,75.0,10.0,1.0,15.0,1.0,1125.0,20.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.87,True,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
3755609,Lovely & Gracious Victorian room,19223882,2014-07-31,100%,100%,1.0,1.0,1.0,1.0,1.0,78.0,25.0,1.0,0.0,3.0,1125.0,21.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,0.87,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
13768853,"Cozy, quiet room in Roslindale",43132977,2015-09-01,100%,100%,1.0,4.0,1.0,1.0,2.0,50.0,10.0,1.0,0.0,2.0,15.0,10.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,5.77,False,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936861,Private Room in Rozzie,10021116,2013-11-14,100%,71%,1.0,1.0,1.0,1.0,1.0,60.0,,1.0,10.0,1.0,1125.0,143.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,4.39,True,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4461111,Queen room in a charming villa,13226301,2014-03-17,100%,94%,3.0,1.0,1.5,1.0,1.0,45.0,,1.0,0.0,2.0,1125.0,2.0,100.0,9.0,10.0,10.0,9.0,7.0,9.0,3.0,0.54,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1724900,Charming sunlit house in Boston,7723912,2013-07-25,77%,89%,2.0,4.0,1.0,2.0,2.0,145.0,56.0,3.0,33.0,5.0,1125.0,26.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,2.0,0.74,True,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13937181,Guest Room in Cozy Home,82861960,2016-07-10,100%,83%,1.0,2.0,2.0,1.0,1.0,45.0,,1.0,10.0,2.0,1125.0,5.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,3.13,True,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3968797,Sunny bedroom in large quiet house,4762495,2013-01-19,100%,92%,2.0,2.0,1.5,1.0,1.0,85.0,10.0,1.0,0.0,1.0,1125.0,29.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,1.67,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1494726,Cozy in Rozzie!,7506913,2013-07-15,100%,100%,1.0,1.0,1.0,1.0,1.0,75.0,50.0,1.0,25.0,3.0,1125.0,9.0,93.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,0.37,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8473851,Private Room in Single Family Home,44625108,2015-09-19,100%,91%,1.0,2.0,2.0,1.0,1.0,50.0,,1.0,10.0,2.0,1125.0,14.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.23,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3575220,The Artist room in beautiful villa.,13226301,2014-03-17,100%,94%,3.0,1.0,2.5,1.0,1.0,45.0,,1.0,0.0,2.0,1125.0,8.0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,3.0,0.33,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1591827,PrivRoom+Bath In Roslindale/Boston,8491165,2013-08-28,100%,67%,1.0,2.0,1.0,1.0,1.0,60.0,,2.0,50.0,2.0,5.0,117.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,3.22,True,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3229255,1bd Boston apt - Convenient & quiet,16343599,2014-06-03,90%,94%,1.0,3.0,1.0,1.0,1.0,95.0,35.0,1.0,0.0,1.0,180.0,53.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.07,True,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1721016,Quiet Sunlit Attic Studio,7723912,2013-07-25,77%,89%,2.0,2.0,1.0,0.0,1.0,89.0,45.0,2.0,39.0,3.0,1125.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.12,True,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12535687,In-Law Apartment,30349101,2015-03-31,,,1.0,3.0,1.0,0.0,2.0,110.0,25.0,1.0,25.0,2.0,1125.0,0.0,,,,,,,,1.0,,True,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12994227,Cozy room near the arboretum,8582699,2013-09-02,100%,100%,1.0,2.0,1.0,1.0,1.0,65.0,20.0,1.0,15.0,1.0,1125.0,0.0,,,,,,,,1.0,,True,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12927298,Private House in Roslindale/Boston/Arboretum,68001856,2016-04-19,100%,100%,1.0,7.0,2.0,3.0,3.0,285.0,125.0,5.0,25.0,3.0,1125.0,2.0,80.0,10.0,10.0,10.0,10.0,8.0,6.0,1.0,1.15,True,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
